id,display_order_id,total_amount,created_at,customer_id
12691,KZ1L,3930,2024-08-27 06:18:06,203.0
12692,WNFX,3930,2024-08-27 06:18:25,203.0
12693,GZFD,3930,2024-08-27 06:18:28,203.0
12709,WR3Z,3930,2024-08-27 06:56:00,203.0
12710,DANK,3930,2024-08-27 06:56:23,203.0
12711,9LOR,3930,2024-08-27 06:56:45,203.0
12712,CE1N,3930,2024-08-27 06:57:12,203.0
12713,TDMK,3930,2024-08-27 06:57:37,203.0
12714,ZXBT,3930,2024-08-27 06:57:38,203.0
12715,BWII,3930,2024-08-27 06:57:58,203.0
12716,LYE2,3930,2024-08-27 06:58:26,203.0
12717,3LGI,3930,2024-08-27 06:58:47,203.0
12718,POVT,3930,2024-08-27 06:59:16,203.0
12723,4NJT,1525,2024-08-27 07:21:06,1071.0
12725,URLH,525,2024-08-27 07:56:34,91.0
12726,ACNK,2268,2024-08-27 07:57:30,91.0
12727,CAH3,1125,2024-08-27 08:01:26,91.0
12730,MKUU,1175,2024-08-27 09:06:16,91.0
12731,LA9C,425,2024-08-27 09:06:50,91.0
12732,AXZM,525,2024-08-27 09:07:31,91.0
12733,JSLX,3930,2024-08-27 09:13:15,203.0
12734,2LEQ,3930,2024-08-27 09:13:34,203.0
12735,FWAO,3930,2024-08-27 09:13:55,203.0
12736,WHMK,2448,2024-08-27 09:14:16,138.0
12737,C9KM,2448,2024-08-27 09:14:33,138.0
12738,LX5P,3930,2024-08-27 09:14:51,203.0
12739,SFRJ,2448,2024-08-27 09:14:58,138.0
12740,LUXP,3930,2024-08-27 09:29:27,203.0
12741,X4XE,3930,2024-08-27 09:29:45,203.0
12742,KT5D,3930,2024-08-27 09:30:09,203.0
12743,3GNE,2448,2024-08-27 09:30:25,138.0
12744,WMH2,2448,2024-08-27 09:30:45,138.0
12745,EZLP,3930,2024-08-27 09:31:02,203.0
12746,MN4U,2448,2024-08-27 09:31:12,138.0
12747,9BPA,3930,2024-08-27 09:31:25,203.0
12750,DG6Q,3930,2024-08-27 09:31:49,203.0
12751,9PIP,2448,2024-08-27 09:32:05,138.0
12754,TICP,2448,2024-08-27 09:32:26,138.0
12755,BNWI,3930,2024-08-27 09:32:38,203.0
12757,AJVV,2448,2024-08-27 09:32:52,138.0
12758,CNDF,3930,2024-08-27 09:33:01,203.0
12762,HV3N,3930,2024-08-27 09:33:26,203.0
12764,99ZC,2448,2024-08-27 09:33:39,138.0
12766,XL6G,2448,2024-08-27 09:33:59,138.0
12767,PYD0,3930,2024-08-27 09:34:19,203.0
12769,9XUD,2448,2024-08-27 09:34:26,138.0
12772,6RIG,3930,2024-08-27 09:34:39,203.0
12774,VMKT,3930,2024-08-27 09:35:06,203.0
12776,S36M,3930,2024-08-27 09:39:55,203.0
12777,TO49,3930,2024-08-27 09:40:14,203.0
12778,N7UW,3930,2024-08-27 09:40:29,203.0
12779,FX8E,2448,2024-08-27 09:40:50,138.0
12780,TDFG,2448,2024-08-27 09:41:14,138.0
12781,4NNJ,3930,2024-08-27 09:41:31,203.0
12782,HQXA,2448,2024-08-27 09:41:34,138.0
12783,THYH,3930,2024-08-27 09:41:47,203.0
12786,QRPA,3930,2024-08-27 09:42:12,203.0
12789,UFXG,3930,2024-08-27 09:43:11,203.0
12790,O87V,2448,2024-08-27 09:43:13,138.0
12793,4CST,2448,2024-08-27 09:43:25,138.0
12794,XBB5,2448,2024-08-27 09:43:34,138.0
12795,KPUX,3930,2024-08-27 09:43:45,203.0
12796,8YMU,3930,2024-08-27 09:43:48,203.0
12800,VJLB,2448,2024-08-27 09:44:15,138.0
12802,QZFV,3100,2024-08-27 09:47:23,761.0
12803,G3B7,3930,2024-08-27 09:53:40,203.0
12804,KFT5,3930,2024-08-27 09:53:56,203.0
12805,DQYG,3930,2024-08-27 09:54:16,203.0
12806,YS9R,2448,2024-08-27 09:54:34,138.0
12807,HVSF,2448,2024-08-27 09:54:56,138.0
12808,2AKA,3930,2024-08-27 09:55:19,203.0
12809,GIP9,2448,2024-08-27 09:55:20,138.0
12811,B18T,3930,2024-08-27 09:55:36,203.0
12813,Z9EN,3930,2024-08-27 09:55:55,203.0
12814,TUJZ,1650,2024-08-27 10:11:08,1082.0
12815,NLS6,2900,2024-08-27 10:13:51,761.0
12816,TADI,3930,2024-08-27 10:14:48,203.0
12817,CHEN,3930,2024-08-27 10:15:11,203.0
12818,WPY2,3930,2024-08-27 10:15:30,203.0
12819,4NRF,2448,2024-08-27 10:15:48,138.0
12821,WYR0,2448,2024-08-27 10:23:18,138.0
12823,7Y3E,3930,2024-08-27 10:23:23,203.0
12827,NV9E,2448,2024-08-27 10:23:46,138.0
12828,NSKK,3930,2024-08-27 10:24:12,203.0
12830,P2PW,1900,2024-08-27 10:45:13,761.0
12833,PFOX,825,2024-08-27 10:55:57,1071.0
12834,IKTP,525,2024-08-27 10:58:30,1071.0
12835,M0QV,1525,2024-08-27 11:01:08,1071.0
12836,MZX1,2825,2024-08-27 11:08:22,91.0
12837,SCWQ,1175,2024-08-27 11:10:30,1071.0
12838,1MWF,1525,2024-08-27 11:19:09,1071.0
12839,9SRX,425,2024-08-27 11:19:16,91.0
12840,QPD8,1525,2024-08-27 11:28:11,91.0
12841,GR40,3930,2024-08-27 11:31:40,203.0
12842,O6NJ,3930,2024-08-27 11:31:55,203.0
12843,MZV2,3930,2024-08-27 11:32:13,203.0
12844,6FRZ,2448,2024-08-27 11:32:35,138.0
12845,04UD,2448,2024-08-27 11:32:55,138.0
12846,JTO9,3930,2024-08-27 11:33:16,203.0
12847,GI5Y,2448,2024-08-27 11:33:17,138.0
12848,I54M,3930,2024-08-27 11:33:29,203.0
13113,MGUL,2790,2024-09-05 04:50:12,468.0
13114,M8SA,2285,2024-09-05 05:33:41,1082.0
13115,KWVH,825,2024-09-05 05:33:45,1153.0
13116,TLN8,1525,2024-09-05 05:34:41,1154.0
13117,1VHD,525,2024-09-05 05:36:32,1155.0
13118,6GXV,1270,2024-09-05 05:37:57,1082.0
13121,5CNI,3455,2024-09-05 05:39:36,1082.0
13127,YLFS,5497,2024-09-05 06:07:52,1082.0
13128,1HLO,1802,2024-09-05 06:13:08,1162.0
13130,AT75,1650,2024-09-05 06:15:21,1163.0
13141,9NT1,1650,2024-09-05 06:31:41,1082.0
13148,L8PV,2315,2024-09-05 07:09:32,91.0
13155,1HAK,1525,2024-09-05 07:37:02,1169.0
13160,FNSP,1125,2024-09-05 07:55:04,468.0
13161,GQ2X,825,2024-09-05 08:03:43,1170.0
13162,7H0H,2100,2024-09-05 08:08:28,822.0
13163,X5RJ,600,2024-09-05 08:08:39,1171.0
13164,L1GK,400,2024-09-05 08:13:34,1172.0
13165,S0PC,800,2024-09-05 08:25:53,822.0
13166,G5LQ,900,2024-09-05 08:33:32,822.0
13167,ZSKH,300,2024-09-05 08:35:37,822.0
13168,POY7,1365,2024-09-05 08:37:54,91.0
13169,RMXR,420,2024-09-05 08:40:06,822.0
13170,P4Q0,525,2024-09-05 08:40:29,91.0
13171,ZVYY,1365,2024-09-05 08:42:36,91.0
13172,HLP8,630,2024-09-05 08:43:19,822.0
13175,WFPU,2268,2024-09-05 08:50:23,1169.0
13176,OU6R,400,2024-09-05 08:50:40,1173.0
13178,9HB6,6115,2024-09-05 09:00:22,1169.0
13179,1KQR,525,2024-09-05 09:17:58,1174.0
13180,HYQ7,1525,2024-09-05 09:20:12,1175.0
13183,QE6V,525,2024-09-05 09:31:41,1178.0
13184,IYQB,1650,2024-09-05 09:33:06,1179.0
13189,TXT9,525,2024-09-05 09:39:41,1182.0
13190,ZQ4F,2828,2024-09-05 09:41:32,1183.0
13191,RTF3,1525,2024-09-05 09:44:10,1184.0
13192,RX9M,3645,2024-09-05 09:48:27,1187.0
13193,4BW9,525,2024-09-05 09:48:38,1088.0
13194,JREK,1525,2024-09-05 09:50:25,1188.0
13195,FPYL,1525,2024-09-05 09:51:31,1189.0
13196,3DXL,1175,2024-09-05 09:51:53,1088.0
13197,WSPR,525,2024-09-05 09:52:38,1088.0
13198,3UO2,525,2024-09-05 09:52:42,1190.0
13200,LRXQ,525,2024-09-05 10:11:18,1191.0
13208,MF0Z,2268,2024-09-05 10:26:45,1200.0
13215,IEV6,1175,2024-09-05 10:36:37,1082.0
13216,IXP8,1175,2024-09-05 10:36:37,1082.0
13217,6VSF,1175,2024-09-05 10:37:36,1082.0
13218,RDPP,1175,2024-09-05 10:38:22,1082.0
13219,1WPZ,525,2024-09-05 10:42:29,1082.0
13220,ZOSW,525,2024-09-05 10:42:58,1088.0
13221,RZPT,1175,2024-09-05 10:55:05,1082.0
13222,T5CT,1175,2024-09-05 10:57:11,1082.0
13223,KYU2,525,2024-09-05 10:58:39,1082.0
13224,AOYT,2315,2024-09-05 10:59:38,1088.0
13225,3JUG,525,2024-09-05 11:00:27,1088.0
13232,Q7DS,525,2024-09-05 11:05:50,1189.0
13233,SWAE,825,2024-09-05 11:07:47,1201.0
13236,1TYF,1525,2024-09-06 07:34:49,1207.0
13237,EXUB,525,2024-09-06 07:38:04,1208.0
13239,ANU0,1270,2024-09-06 07:41:41,93.0
13240,OECM,2125,2024-09-06 07:44:24,93.0
13242,FJHD,1365,2024-09-06 07:47:45,93.0
13243,MLY0,1125,2024-09-06 09:49:31,468.0
13244,GD37,425,2024-09-06 09:55:45,93.0
13246,7EJ4,1460,2024-09-06 10:00:22,468.0
13248,NLCO,1802,2024-09-06 10:02:18,468.0
13250,ABK8,425,2024-09-06 10:04:21,93.0
13251,FU8R,825,2024-09-06 10:19:17,468.0
13253,1VSJ,825,2024-09-06 10:36:33,468.0
13254,S9AC,525,2024-09-06 10:43:55,93.0
13256,JIXP,3170,2024-09-06 10:45:10,93.0
13257,F2S6,425,2024-09-06 10:48:06,93.0
13259,AIQX,1688,2024-09-06 10:49:13,93.0
13260,BEBP,3930,2024-09-09 05:24:34,203.0
13261,XOJN,3540,2024-09-09 10:00:37,193.0
13262,X9NE,3775,2024-09-09 12:43:22,1071.0
13263,UJDS,525,2024-09-11 11:48:26,93.0
13264,NUIU,1365,2024-09-11 12:09:21,93.0
13265,MKZB,525,2024-09-11 12:27:55,93.0
13273,CN6O,425,2024-09-12 11:35:46,1213.0
13274,2ZFE,525,2024-09-12 11:39:21,93.0
13275,9RPP,1525,2024-09-12 11:40:54,1213.0
13276,WHT9,2125,2024-09-12 12:07:27,1213.0
13277,AOZX,525,2024-09-12 12:13:05,1214.0
13278,KRLR,2268,2024-09-12 13:38:44,1215.0
13279,RGWC,425,2024-09-12 13:55:41,1216.0
13280,HAFH,525,2024-09-13 09:11:34,1218.0
13281,DLQ9,525,2024-09-13 10:43:40,1218.0
13282,3T6V,2125,2024-09-13 12:24:04,1213.0
13284,B402,525,2024-09-13 12:26:23,1213.0
13285,WS27,2268,2024-09-13 12:27:38,1213.0
13286,MXVE,3170,2024-09-13 13:33:50,1213.0
13287,ELIJ,1365,2024-09-24 06:43:20,91.0
13288,7IFD,2315,2024-09-24 06:44:32,91.0
13289,NJPA,4500,2024-09-24 07:55:33,91.0
13290,WINY,525,2024-09-24 07:56:15,91.0
13291,QHB7,525,2024-09-24 07:57:19,91.0
13295,QI31,525,2024-09-26 11:21:44,1088.0
13296,L8WE,525,2024-09-26 11:32:53,512.0
13297,O9KK,3075,2024-09-27 05:29:40,1071.0
13298,1DQV,800,2024-09-30 11:14:20,1132.0
13299,HBE0,525,2024-09-30 12:13:10,1088.0
13303,MKJX,200,2024-10-01 07:41:56,1132.0
13304,CEOX,4500,2024-10-01 07:52:06,1132.0
13305,FKSW,4500,2024-10-01 12:01:44,1132.0
13306,FLS7,3075,2024-10-01 12:05:18,1132.0
13307,UGTZ,500,2024-10-02 08:06:48,468.0
13308,2ZXP,525,2024-10-03 06:33:51,911.0
13309,DLD2,2475,2024-10-04 04:44:16,1082.0
13310,YSIH,525,2024-10-04 04:57:17,91.0
13314,8QFR,425,2024-10-04 05:01:40,91.0
13315,CKVR,1525,2024-10-04 05:02:04,91.0
13316,JIAT,525,2024-10-04 05:03:06,91.0
13318,0SB9,1650,2024-10-04 05:04:53,91.0
13320,0DBH,525,2024-10-04 05:11:16,1088.0
13321,HRZ6,1878,2024-10-04 05:18:05,1088.0
13323,X3JX,1802,2024-10-04 05:22:30,1088.0
13325,OUP8,9060,2024-10-04 05:41:41,91.0
13326,T5F7,525,2024-10-07 05:49:27,1088.0
13327,KPNC,1650,2024-10-07 05:50:13,1088.0
13328,I3SM,4125,2024-10-07 06:06:41,1082.0
13329,HHBU,1525,2024-10-07 06:51:46,1242.0
13330,SJVX,1525,2024-10-07 07:51:45,1242.0
13331,CO9R,525,2024-10-07 08:10:12,536.0
13332,QQ03,525,2024-10-08 07:20:50,1071.0
13333,8X8U,525,2024-10-08 10:15:20,93.0
13334,NUF3,1525,2024-10-08 10:16:40,93.0
13335,NN2A,1688,2024-10-08 10:18:32,93.0
13336,MEBU,525,2024-10-08 14:00:31,1213.0
13337,JKVM,600,2024-10-09 10:03:57,468.0
13338,WI4O,600,2024-10-09 10:09:08,468.0
13339,MWDS,600,2024-10-09 11:06:40,1095.0
13340,RCEN,600,2024-10-09 11:07:17,1095.0
13341,ZPCM,525,2024-10-09 11:18:13,91.0
13342,MY4U,400,2024-10-10 14:23:34,468.0
13343,WZK7,1650,2024-10-10 14:32:31,468.0
13349,0JBF,600,2024-10-14 05:39:49,468.0
13350,BKYB,525,2024-10-14 05:40:43,468.0
13351,ABJZ,1555,2024-10-14 05:45:13,91.0
13352,SLVW,425,2024-10-14 07:40:13,93.0
13353,KIGH,1175,2024-10-14 07:43:34,1243.0
13354,9AXF,1650,2024-10-14 08:04:08,317.0
13355,BKMS,1650,2024-10-14 08:31:39,1251.0
13356,RYRR,2980,2024-10-14 09:24:35,1251.0
13357,LYBM,2268,2024-10-14 09:27:01,1251.0
13358,K2DI,525,2024-10-14 09:32:43,468.0
13359,IBYS,3930,2024-10-14 09:36:07,203.0
13360,DWHG,425,2024-10-14 09:43:32,1251.0
13361,0ATP,2125,2024-10-14 09:43:46,468.0
13362,J7F7,1365,2024-10-14 09:54:07,468.0
13363,2QM7,1715,2024-10-14 09:54:35,1251.0
13364,0F9Y,525,2024-10-14 10:29:08,468.0
13365,FD2V,525,2024-10-14 10:37:23,1251.0
13366,AURS,425,2024-10-14 10:44:58,1251.0
13367,WCIH,525,2024-10-14 10:59:52,468.0
13368,WDEL,1175,2024-10-14 11:03:11,513.0
13369,QIFQ,925,2024-10-14 11:23:45,1251.0
13370,N3KZ,1525,2024-10-14 11:29:51,1251.0
13371,V5XH,1025,2024-10-14 11:33:45,1251.0
13372,9CFM,3930,2024-10-14 12:13:30,203.0
13373,PCHF,1365,2024-10-14 12:43:23,1251.0
13374,RE5O,1525,2024-10-14 12:44:09,91.0
13375,3OLB,600,2024-10-14 12:47:40,1095.0
13376,BZMI,300,2024-10-14 12:50:00,1095.0
13377,PTEU,525,2024-10-14 12:50:41,1071.0
13378,JMDU,1413,2024-10-14 12:58:14,1251.0
13379,W4DZ,325,2024-10-14 13:01:37,1251.0
13380,7GKS,1525,2024-10-14 13:08:19,1251.0
13381,6LC8,525,2024-10-14 13:17:35,1251.0
13382,ENSQ,1365,2024-10-14 13:18:42,1251.0
13383,CZHE,525,2024-10-14 13:48:01,1071.0
13384,A84M,525,2024-10-14 13:53:20,1251.0
13385,PZOV,425,2024-10-14 14:03:40,1251.0
13386,S96R,425,2024-10-14 14:06:59,1251.0
13387,PJIK,525,2024-10-14 14:16:46,1251.0
13388,EUXF,1650,2024-10-14 14:21:10,1251.0
13389,GVAY,425,2024-10-14 14:46:30,1251.0
13390,C4WA,525,2024-10-14 14:54:15,1251.0
13391,MIFL,425,2024-10-14 14:59:56,1251.0
12089,T4QG,2448,2024-08-24 18:44:27,138.0
12090,JEUS,3930,2024-08-24 18:44:37,203.0
12092,N5MZ,3930,2024-08-24 18:44:41,203.0
12095,EI7V,3930,2024-08-24 18:45:11,203.0
12096,KNIC,2448,2024-08-24 18:45:17,138.0
12098,FEFE,2448,2024-08-24 18:45:37,138.0
12101,LMFT,2448,2024-08-24 18:46:04,138.0
12113,PHE8,1688,2024-08-26 05:21:14,91.0
12114,MBU3,3100,2024-08-26 05:33:52,761.0
12115,WG2D,1810,2024-08-26 05:35:50,1082.0
12116,YBAH,1400,2024-08-26 05:37:23,761.0
12118,HCIZ,525,2024-08-26 05:56:12,91.0
12119,7J3Z,600,2024-08-26 05:59:42,1095.0
12152,OAEF,1802,2024-08-26 07:58:30,1071.0
12153,8K70,1525,2024-08-26 08:56:28,91.0
12154,MTBZ,3930,2024-08-26 09:04:40,203.0
12155,UXZM,3930,2024-08-26 09:04:58,203.0
12156,UDDD,3930,2024-08-26 09:05:17,203.0
12157,TW0F,2448,2024-08-26 09:05:38,138.0
12158,GGZM,2448,2024-08-26 09:05:55,138.0
12159,5NEH,2448,2024-08-26 09:06:16,138.0
12160,CKDJ,3930,2024-08-26 09:06:16,203.0
12162,KFUO,3930,2024-08-26 09:06:32,203.0
12163,PICI,3930,2024-08-26 09:06:51,203.0
12165,E1XE,2448,2024-08-26 09:07:17,138.0
12167,MVKV,2448,2024-08-26 09:07:32,138.0
12170,EWPB,3930,2024-08-26 09:07:55,203.0
12171,H4M1,2448,2024-08-26 09:07:57,138.0
12173,MBTT,3930,2024-08-26 09:08:12,203.0
12176,AUPZ,3930,2024-08-26 09:08:27,203.0
12178,WZH9,2448,2024-08-26 09:08:53,138.0
12179,IJTM,2448,2024-08-26 09:09:08,138.0
12181,IM7U,3930,2024-08-26 09:09:35,203.0
12184,MWMT,2448,2024-08-26 09:09:36,138.0
12186,CATT,3930,2024-08-26 09:09:44,203.0
12188,WHKD,3930,2024-08-26 09:10:20,203.0
12190,IMUJ,2448,2024-08-26 09:10:30,138.0
12192,JNYH,2448,2024-08-26 09:11:05,138.0
12194,DXSM,3930,2024-08-26 09:11:34,203.0
12196,DJU3,2448,2024-08-26 09:11:35,138.0
12198,VAGG,3930,2024-08-26 09:11:41,203.0
12201,6WK7,3930,2024-08-26 09:11:56,203.0
12202,6HKV,2448,2024-08-26 09:12:06,138.0
12204,O7P0,2448,2024-08-26 09:12:42,138.0
12207,BTOD,3930,2024-08-26 09:13:11,203.0
12209,FRDO,2448,2024-08-26 09:13:12,138.0
12210,YJS6,3930,2024-08-26 09:13:20,203.0
12213,GUJF,3930,2024-08-26 09:13:33,203.0
12214,3JF0,2448,2024-08-26 09:13:39,138.0
12216,44KS,2448,2024-08-26 09:14:22,138.0
12220,6H5B,2448,2024-08-26 09:14:47,138.0
12221,1XAH,3930,2024-08-26 09:14:54,203.0
12224,PHFA,3930,2024-08-26 09:15:15,203.0
12225,8EAO,2448,2024-08-26 09:15:17,138.0
12227,8VHT,2448,2024-08-26 09:15:56,138.0
12232,CSG4,2448,2024-08-26 09:16:31,138.0
12237,JPJ2,3455,2024-08-26 09:23:48,1082.0
12238,YK29,1900,2024-08-26 09:31:13,761.0
12239,J4BQ,1992,2024-08-26 09:35:07,91.0
12240,Y8IX,1802,2024-08-26 09:38:12,91.0
12242,4ZSJ,3930,2024-08-26 09:43:56,203.0
12243,RBDD,3930,2024-08-26 09:44:18,203.0
12244,GLM4,3930,2024-08-26 09:44:34,203.0
12245,Q2XL,2448,2024-08-26 09:44:48,138.0
12246,RURM,2448,2024-08-26 09:45:13,138.0
12247,BNFH,2448,2024-08-26 09:45:37,138.0
12248,CQHX,3930,2024-08-26 09:45:47,203.0
12250,7V29,3930,2024-08-26 09:46:04,203.0
12253,GQKN,3930,2024-08-26 09:46:36,203.0
12254,EGDC,2448,2024-08-26 09:46:51,138.0
12255,A29R,2448,2024-08-26 09:47:07,138.0
12259,K6GE,2448,2024-08-26 09:47:39,138.0
12261,BWR6,3930,2024-08-26 09:47:47,203.0
12263,HEUU,3930,2024-08-26 09:48:00,203.0
12265,CNJZ,3930,2024-08-26 09:48:36,203.0
12266,T0U6,2448,2024-08-26 09:48:51,138.0
12268,2JIG,2448,2024-08-26 09:49:18,138.0
12270,GB8S,1900,2024-08-26 09:52:54,761.0
12271,AZED,2900,2024-08-26 09:58:23,761.0
12273,JWIO,3930,2024-08-26 10:44:53,203.0
12274,XAHO,3930,2024-08-26 10:45:11,203.0
12275,9OFG,3930,2024-08-26 10:45:29,203.0
12276,MELI,2448,2024-08-26 10:45:47,138.0
12277,NOOM,2448,2024-08-26 10:46:13,138.0
12278,FHFA,3930,2024-08-26 10:46:30,203.0
12279,FLZ3,2448,2024-08-26 10:46:33,138.0
12280,CK6X,3930,2024-08-26 10:46:48,203.0
12283,WEWW,3930,2024-08-26 10:47:13,203.0
12284,RDIM,2448,2024-08-26 10:47:30,138.0
12287,NDN6,2448,2024-08-26 10:47:49,138.0
12288,GJHM,3930,2024-08-26 10:48:08,203.0
12289,DWYY,2448,2024-08-26 10:48:12,138.0
12292,II3R,3930,2024-08-26 10:48:26,203.0
12295,24FH,3930,2024-08-26 10:48:46,203.0
12297,KTFC,2448,2024-08-26 10:49:06,138.0
12299,GZUC,2448,2024-08-26 10:49:26,138.0
12300,JMUI,3930,2024-08-26 10:49:41,203.0
12302,O1DE,2448,2024-08-26 10:49:49,138.0
12304,SPSI,3930,2024-08-26 10:50:01,203.0
12307,O5T2,3930,2024-08-26 10:50:26,203.0
12309,XRAU,2448,2024-08-26 10:50:39,138.0
12311,MM0K,2448,2024-08-26 10:50:58,138.0
12313,ZCU9,3930,2024-08-26 10:51:20,203.0
12315,XCPG,2448,2024-08-26 10:51:32,138.0
12317,R1QB,3930,2024-08-26 10:51:36,203.0
12320,GBJS,3930,2024-08-26 10:52:10,203.0
12321,J6XY,2448,2024-08-26 10:52:13,138.0
12323,LSCD,2448,2024-08-26 10:52:35,138.0
12325,CVNY,3930,2024-08-26 10:52:55,203.0
12327,IAJR,3930,2024-08-26 10:53:17,203.0
12328,FLQQ,2448,2024-08-26 10:53:18,138.0
12331,YN3G,3930,2024-08-26 10:53:34,203.0
12333,JDMH,2448,2024-08-26 10:53:46,138.0
12335,HDGM,2448,2024-08-26 10:54:11,138.0
12338,3ILS,3930,2024-08-26 10:54:33,203.0
12339,HLBG,2448,2024-08-26 10:54:41,138.0
12341,MCZF,3930,2024-08-26 10:54:54,203.0
12344,I2LD,3930,2024-08-26 10:55:14,203.0
12345,PUJF,2448,2024-08-26 10:55:27,138.0
12347,EPSY,2448,2024-08-26 10:55:47,138.0
12351,QYQW,2448,2024-08-26 10:56:24,138.0
12357,BU7Z,425,2024-08-26 11:03:49,91.0
12358,2Z6Y,525,2024-08-26 11:04:45,91.0
12359,X5IW,525,2024-08-26 11:06:04,1082.0
12360,D8KE,4538,2024-08-26 11:20:47,93.0
11538,BLYR,3930,2024-08-22 08:12:06,203.0
11539,4XXR,2448,2024-08-22 08:12:19,138.0
11541,666X,2448,2024-08-22 08:12:49,138.0
11544,BYU0,2448,2024-08-22 08:13:13,138.0
11547,1HN5,3930,2024-08-22 08:13:35,203.0
11549,IDCR,3930,2024-08-22 08:13:50,203.0
11550,BPJZ,2448,2024-08-22 08:14:12,138.0
11552,6YOW,2448,2024-08-22 08:14:29,138.0
11556,4UBS,2448,2024-08-22 08:14:52,138.0
11562,EPSH,4500,2024-08-22 09:31:55,1082.0
11563,J9FP,1525,2024-08-22 09:38:40,91.0
11565,VEMQ,1365,2024-08-22 09:44:49,1082.0
11566,NQZA,525,2024-08-22 09:47:05,1082.0
11567,WQ66,1025,2024-08-22 09:49:52,1082.0
11568,ZYLX,1025,2024-08-22 09:54:17,1082.0
11569,BLTB,3930,2024-08-22 10:39:01,203.0
11570,KTQB,3930,2024-08-22 10:39:23,203.0
11571,GB4I,3930,2024-08-22 10:39:41,203.0
11572,JLE3,2448,2024-08-22 10:40:06,138.0
11573,MOEE,2448,2024-08-22 10:40:26,138.0
11574,SX8T,3930,2024-08-22 10:40:38,203.0
11575,DG5W,2448,2024-08-22 10:40:41,138.0
11577,PHZR,3930,2024-08-22 10:40:58,203.0
11578,GVHT,3930,2024-08-22 10:41:17,203.0
11581,OIBU,2448,2024-08-22 10:41:40,138.0
11583,GG3D,2448,2024-08-22 10:42:02,138.0
11584,JOUR,3930,2024-08-22 10:42:16,203.0
11585,VTAX,2448,2024-08-22 10:42:16,138.0
11589,B02C,3930,2024-08-22 10:42:39,203.0
11590,YUYN,3930,2024-08-22 10:42:59,203.0
11593,FQL6,2448,2024-08-22 10:43:32,138.0
11595,UOOQ,2448,2024-08-22 10:43:45,138.0
11596,Z3U5,3930,2024-08-22 10:43:56,203.0
11598,EBDF,2448,2024-08-22 10:43:57,138.0
11601,8DNJ,3930,2024-08-22 10:44:20,203.0
11603,WHZG,3930,2024-08-22 10:44:41,203.0
11605,ONJI,2448,2024-08-22 10:45:13,138.0
11607,BVA3,2448,2024-08-22 10:45:25,138.0
11610,QSQJ,2448,2024-08-22 10:45:38,138.0
11611,AFFH,3930,2024-08-22 10:45:39,203.0
11613,UORA,3930,2024-08-22 10:45:59,203.0
11615,DNFH,3930,2024-08-22 10:46:26,203.0
11617,H9AU,2448,2024-08-22 10:46:43,138.0
11620,5OZX,2448,2024-08-22 10:47:08,138.0
11622,HCR4,3930,2024-08-22 10:47:20,203.0
11624,6DRS,2448,2024-08-22 10:47:27,138.0
11625,LTZZ,3930,2024-08-22 10:47:42,203.0
11627,WC33,2825,2024-08-22 11:07:14,1082.0
11628,CHYQ,1878,2024-08-22 11:12:44,1082.0
11629,ZO3S,1000,2024-08-22 11:21:42,1082.0
11630,MY79,525,2024-08-22 11:22:22,1082.0
11631,ZMGF,1900,2024-08-22 11:22:40,761.0
11632,7IQN,1700,2024-08-22 11:23:08,761.0
11633,RO7M,1365,2024-08-22 11:23:41,1082.0
11634,H2MN,1700,2024-08-22 11:24:30,761.0
11635,KRUO,525,2024-08-22 11:29:57,1082.0
11636,LHPA,525,2024-08-22 11:39:29,1082.0
11637,P5CM,525,2024-08-22 11:54:26,1082.0
11638,11EH,1700,2024-08-22 11:55:18,761.0
11639,AZAM,525,2024-08-22 12:07:24,1082.0
11640,LF0I,1525,2024-08-22 12:20:21,1082.0
11641,OJA6,3100,2024-08-22 12:23:59,761.0
11642,NTTI,825,2024-08-22 12:30:27,91.0
11643,O732,525,2024-08-22 12:32:10,91.0
11644,NYHV,1700,2024-08-22 12:34:43,761.0
11645,L076,1525,2024-08-22 12:35:08,1082.0
11646,0GZV,2825,2024-08-22 12:42:00,1082.0
11647,OD82,1700,2024-08-22 12:44:15,761.0
11648,3XH4,525,2024-08-22 12:51:55,1082.0
11649,KZXB,3740,2024-08-22 18:17:08,1082.0
11650,7HKA,5070,2024-08-22 21:53:40,1082.0
11651,ZVGO,3455,2024-08-22 21:58:22,1082.0
11652,EMLT,3740,2024-08-22 22:02:07,1082.0
11653,IED8,3740,2024-08-22 22:05:38,1082.0
11654,FSGL,525,2024-08-22 22:08:45,1082.0
11655,51FX,525,2024-08-22 22:11:31,1082.0
11656,TNG1,525,2024-08-22 22:12:45,1082.0
11657,GPVX,3455,2024-08-22 22:15:03,1082.0
11658,5CLP,5165,2024-08-22 22:23:51,1082.0
11659,IHHM,525,2024-08-22 22:24:48,1082.0
11660,HQOG,525,2024-08-22 22:27:41,1082.0
11661,187T,3740,2024-08-22 23:32:53,1082.0
11662,UYDY,3455,2024-08-22 23:40:52,1082.0
11663,28M5,525,2024-08-22 23:42:28,1082.0
11664,DFJQ,525,2024-08-22 23:43:27,1082.0
11666,BGMN,4300,2024-08-22 23:47:32,761.0
11667,MLP9,1700,2024-08-22 23:53:29,761.0
11668,WWGP,3455,2024-08-22 23:55:11,1082.0
11669,CKB9,1650,2024-08-22 23:57:02,1082.0
11670,ERXM,1700,2024-08-23 00:01:32,761.0
